Name,Age,Hometown,Country,Boarded,Destination,Lifeboat,Class,Survive,Title,CountryBin,AgeBin,FamilySize,isAlone,AgeBin_Code,CountryBin_Code,Title_Code
"Rogers, Mr. William John",29,"Pontardawe, West Glamorgan",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Rommetvedt, Mr. Knud Paust",49,Hogstad,Norway,Southampton,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Rosblom, Mrs. Helena Wilhelmina",41,Rauma,Finland,Southampton,"Astoria, Oregon, US",0,3,0,Mrs,Other,adults,3,0,0.0,0.0,7.0
"Rosblom, Mr. Viktor Rickard",18,Rauma,Finland,Southampton,"Astoria, Oregon, US",0,3,0,Mr,Other,minors,3,0,1.0,0.0,6.0
"Rosblom, Miss Salli Helena",2,Rauma,Finland,Southampton,"Astoria, Oregon, US",0,3,0,Miss,Other,minors,3,0,1.0,0.0,5.0
"Roth, Miss Sarah A.",26,London,UK,Southampton,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Rouse, Mr. Richard Henry",50,"Sittingbourne, Kent",UK,Southampton,"Cleveland, Ohio, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Rush, Mr. Alfred George John",16,"Strood, Kent",UK,Southampton,"Detroit, Michigan, US",0,3,0,Mr,UK,minors,1,1,1.0,3.0,6.0
"Ryan, Mr. Edward",24,"Ballinascreen, Tipperary",UK,Queenstown,"Troy, New York, US",1,3,1,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Ryan, Mr. Patrick",29,"Askeaton, Limerick",UK,Queenstown,"Bronx, New York, US",0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Sæther, Mr. Simon Sivertsen",43,"Skaun, Sør-Trøndelag",Norway,Southampton,US,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Saad, Mr. Amin",30,Tebnine,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,young adults,2,0,3.0,2.0,6.0
"Saad, Mr. Khalil",25,Kfar Mechi,Syria,Cherbourg,"Ottawa, Ontario, Canada",0,3,0,Mr,Syria,young adults,2,0,3.0,2.0,6.0
"Sadlier, Mr. Matthew",20,"Mohill, Leitrim",UK,Queenstown,"Lakewood Township, New Jersey, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Sadowitz, Mr. Harry",17,London,UK,Southampton,"Providence, Rhode Island, US",0,3,0,Mr,UK,minors,1,1,1.0,3.0,6.0
"Sage, Mr. John George",44,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Mr,UK,adults,11,0,0.0,3.0,6.0
"Sage, Mrs. Annie Elizabeth (née Cazaly)",44,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Mrs,UK,adults,11,0,0.0,3.0,7.0
"Sage, Miss Stella Anne",20,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Miss,UK,young adults,11,0,3.0,3.0,5.0
"Sage, Mr. George John",19,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Mr,UK,young adults,11,0,3.0,3.0,6.0
"Sage, Mr. Douglas Bullen",18,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Mr,UK,minors,11,0,1.0,3.0,6.0
"Sage, Mr. Frederick",16,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Mr,UK,minors,11,0,1.0,3.0,6.0
"Sage, Miss Dorothy Florence ""Dolly""",14,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Miss,UK,minors,11,0,1.0,3.0,5.0
"Sage, Master Anthony William ""Will""",13,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Master,UK,minors,11,0,1.0,3.0,4.0
"Sage, Miss Elizabeth Ada",10,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Miss,UK,minors,11,0,1.0,3.0,5.0
"Sage, Miss Constance Gladys",7,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Miss,UK,minors,11,0,1.0,3.0,5.0
"Sage, Master Thomas Henry",4,"Peterborough, Cambridgeshire",UK,Southampton,"Jacksonville, Florida, US",0,3,0,Master,UK,minors,11,0,1.0,3.0,4.0
"Salander, Mr. Karl Johan",24,"Genevad, Halland",Sweden,Southampton,"Red Wing, Minnesota, US",0,3,0,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Salkjelsvik, Miss Anna Kristine",21,"Ålesund, Møre og Romsdal",Norway,Southampton,"Proctor, Minnesota, US",1,3,1,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Salonen, Mr. Johan Verner",39,"Aberdeen, Washington",US,Southampton,"Aberdeen, Washington, US",0,3,0,Mr,US,adults,1,1,0.0,4.0,6.0
"Sa'maan, Master Butrus",10,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Master,Syria,minors,4,0,1.0,2.0,4.0
"Sa'maan, Mr. Hanna Ilyas",40,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Mr,Syria,adults,4,0,0.0,2.0,6.0
"Sa'maan, Mr. Ilyas",17,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Mr,Syria,minors,4,0,1.0,2.0,6.0
"Sa'maan, Mr. Youssef Omar ""Joseph""",16,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Mr,Syria,minors,4,0,1.0,2.0,6.0
"Sandström, Mrs. Agnes Charlotta (née Bengtsson)",24,"Motala, Östergötland",Sweden,Southampton,"San Francisco, US",1,3,1,Mrs,Sweden,young adults,3,0,3.0,1.0,7.0
"Sandström, Miss Marguerite Rut",4,"Motala, Östergötland",Sweden,Southampton,"San Francisco, US",1,3,1,Miss,Sweden,minors,3,0,1.0,1.0,5.0
"Sandström, Miss Beatrice Irene",1,"Motala, Östergötland",Sweden,Southampton,"San Francisco, US",1,3,1,Miss,Sweden,minors,3,0,1.0,1.0,5.0
"Sap, Mr. Julius (Jules)",21,Zwevezele,Belgium,Southampton,"Detroit, Michigan, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Saundercock, Mr. William Henry",19,"St Austell, Cornwall",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Sawyer, Mr. Frederick Charles",33,"Basingstoke, Hampshire",UK,Southampton,"Halley, Michigan, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Scanlan, Mr. James",22,"Rathkeale, Limerick",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Scheerlinck, Mr. Jean Baptiste",29,"Haaltert, East Flanders",Belgium,Southampton,"Detroit, Michigan, US",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Sdycoff, Mr. Theodor",42,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Shaughnessy, Mr. Patrick",24,"Tynagh, Galway",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Shawah, Mr. Yousseff Ibrahim",33,Beirut,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,adults,1,1,0.0,2.0,6.0
"Shadid, Mr. Dahir Abu",19,Ibrin[99],Syria,Cherbourg,"Kulpmont, Pennsylvania, US",0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Shellard, Mr. Frederick William Blainey",55,"Bristol, Avon",UK,Southampton,"Troy, New York, US",0,3,0,Mr,UK,seniors,1,1,2.0,3.0,6.0
"Shihab, Mr. Amir Faris",25,Hadath,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Shine, Miss Ellen Natalia",20,"Cork, Cork",UK,Queenstown,New York City,1,3,1,Miss,UK,young adults,1,1,3.0,3.0,5.0
"Shorney, Mr. Charles Joseph",22,"Heron's Ghyll, East Sussex",UK,Southampton,"New York, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Simmons, Mr. John",39,"Leigh, Kent",UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Sirkanian, Mr. Arsun",22,Kiğı,Turkey,Cherbourg,"Brantford, Ontario, Canada",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Sirota, Mr. Maurice",20,London,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Sivić, Mr. Husein",40,Bosanska Krupa,Bosnia,Southampton,"Harrisburg, Pennsylvania, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Sivola, Mr. Antti Vilhelmi",21,"Mountain Home, Idaho",US,Southampton,"Mountain Home, Idaho, US",0,3,0,Mr,US,young adults,1,1,3.0,4.0,6.0
"Sjöblom, Miss Anna Sofiia",18,Munsala,Finland,Southampton,"Olympia, Washington, US",1,3,1,Miss,Other,minors,1,1,1.0,0.0,5.0
"Skoog, Mr. Wilhelm Johansson",40,"Hällekis, Västergötland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Mr,Sweden,adults,6,0,0.0,1.0,6.0
"Skoog, Mrs. Anna Bernhardina (née Karlsson)",43,"Hällekis, Västergötland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Mrs,Sweden,adults,6,0,0.0,1.0,7.0
"Skoog, Master Karl Thorsten",11,"Hällekis, Västergötland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Master,Sweden,minors,6,0,1.0,1.0,4.0
"Skoog, Miss Mabel",9,"Hällekis, Västergötland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Miss,Sweden,minors,6,0,1.0,1.0,5.0
"Skoog, Master Harald",5,"Hällekis, Västergötland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Master,Sweden,minors,6,0,1.0,1.0,4.0
"Skoog, Miss Margit Elizabeth",2,"Hällekis, Västergötland",Sweden,Southampton,"Iron Mountain, Michigan, US",0,3,0,Miss,Sweden,minors,6,0,1.0,1.0,5.0
"Slabenoff, Mr. Peko",42,Unknown,Bulgaria,Southampton,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Slocovski, Mr. Selman Francis",20,London,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Smiljanić, Mr. Jakob Mile",37,Pisac,Croatia,Southampton,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Smyth, Mr. Thomas",26,"Caltra, Galway",UK,Queenstown,"Hammond, Indiana, US",0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Smyth, Miss Julia",17,"Kilcogy, Cavan",UK,Queenstown,New York City,1,3,1,Miss,UK,minors,2,0,1.0,3.0,5.0
"Søholt, Mr. Peter Andreas Lauritz Andersen",19,"Ålesund, Møre og Romsdal",Norway,Southampton,"Minneapolis, Minnesota, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Somerton, Mr. Francis William",30,"Greatfield, Cheltenham",UK,Southampton,"Canastota, New York, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Spector, Mr. Woolf",23,London,UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Spinner, Mr. Henry John",32,"Arboretum, Worcestershire",UK,Southampton,"Gloversville, New York, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Staneff, Mr. Ivan",23,"Debnevo, Troyan",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Stanković, Mr. Ivan",33,Galdovo,Croatia,Cherbourg,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Stanley, Miss Amy Zillah Elsie",24,"Wallingford, Oxfordshire",UK,Southampton,"New Haven, Connecticut, US",1,3,1,Miss,UK,young adults,2,0,3.0,3.0,5.0
"Stanley, Mr. Edward Rowland",21,Swanage,UK,Southampton,"Cleveland, Ohio, US",0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Storey, Mr. Thomas",51,"Liverpool, Merseyside",UK,Southampton,New York City,0,3,0,Mr,UK,seniors,1,1,2.0,3.0,6.0
"Stoytcheff, Mr. Ilia",19,"Gumostnik, Lovec",Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Strandberg, Miss Ida Sofia",22,Turku,Finland,Southampton,New York City,0,3,0,Miss,Other,young adults,1,1,3.0,0.0,5.0
"Strandén, Mr. Juho Niilonpoika",31,"Muljula, Kitee",Finland,Southampton,"Duluth, Minnesota, US",1,3,1,Mr,Other,adults,1,1,0.0,0.0,6.0
"Strilić, Mr. Ivan",27,Široka Kula,Croatia,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Ström, Mrs. Elna Matilda (née Persson)",29,"Indiana Harbor, Indiana",US,Southampton,"Indiana Harbor, Indiana, US",0,3,0,Mrs,US,young adults,2,0,3.0,4.0,7.0
"Ström, Miss Thelma Matilda Wilhelmina",2,"Indiana Harbor, Indiana",US,Southampton,"Indiana Harbor, Indiana, US",0,3,0,Miss,US,minors,2,0,1.0,4.0,5.0
"Sunderland, Mr. Victor Francis",20,London,UK,Southampton,"Cleveland, Ohio, US",1,3,1,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Sundman, Mr. Johan Julian",44,Munsala,Finland,Southampton,"Cheyenne, Wyoming, US",1,3,1,Mr,Other,adults,1,1,0.0,0.0,6.0
"Sutehall Jr., Mr. Henry",25,London,UK,Southampton,"Buffalo, New York, US",0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Svensson, Mr. Johan",74,"Reftele, Småland",Sweden,Southampton,"Effington Rut, South Dakota, US",0,3,0,Mr,Sweden,seniors,3,0,2.0,1.0,6.0
"Svensson, Mr. Johan Cervin",14,"Knäred, Halland",Sweden,Southampton,"Beresford, South Dakota, US",1,3,1,Mr,Sweden,minors,3,0,1.0,1.0,6.0
"Svensson, Mr. Olof",24,"Björkeberga, Skåne",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,young adults,3,0,3.0,1.0,6.0
"Tenglin, Mr. Gunnar Isidor",25,"Stockholm, Uppland",Sweden,Southampton,"Burlington, Iowa, US",1,3,1,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Theobald, Mr. Thomas Leonard",34,"Strood, Kent",UK,Southampton,"Detroit, Michigan, US",0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Tannous, Mr. Bashir (Charles)",31,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",0,3,0,Mr,Syria,adults,2,0,0.0,2.0,6.0
"Tannous, Mrs. Thamini Khoury Fa'ud ""Thelma""",16,Hardîne,Syria,Cherbourg,"Wilkes Barre, Pennsylvania, US",1,3,1,Mrs,Syria,minors,2,0,1.0,2.0,7.0
"Thomas, Mr. John",34,Unknown,Unknown,Cherbourg,"Columbus, Ohio, US",0,3,0,Mr,Other,adults,2,0,0.0,0.0,6.0
"Thomas, Mr. Tannous John",16,Unknown,Syria,Cherbourg,"Columbus, Ohio, US",0,3,0,Mr,Syria,minors,2,0,1.0,2.0,6.0
"Thompson, Mr. Alexander Morrison",36,Unknown,UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Thorneycroft, Mr. Percival Thomas",36,"Maidstone, Kent",UK,Southampton,"Clinton, New York, US",0,3,0,Mr,UK,adults,2,0,0.0,3.0,6.0
"Thorneycroft, Mrs. Florence Kate (née Stears)",32,"Maidstone, Kent",UK,Southampton,"Clinton, New York, US",1,3,1,Mrs,UK,adults,2,0,0.0,3.0,7.0
"Tikkanen, Mr. Juho",32,Pielavesi,Finland,Southampton,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Tobin, Mr. Roger",20,"Cahir, Tipperary",UK,Queenstown,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Todoroff, Mr. Lalio",23,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Tomlin, Mr. Ernest Portage",22,"Portage la Prairie, Manitoba",Canada,Southampton,"Des Moines, Iowa, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Törber, Mr. Ernst Wilhelm",44,Unknown,Germany,Southampton,New York City,0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Torfa, Mr. Assad",20,Unknown,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Törnquist, Mr. William Henry",25,Sundbyberg,Sweden,Southampton,New York City,1,3,1,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Touma, Mrs. Hanna Youssef (née Razi)",27,Tibnin,Syria,Cherbourg,"Dowagiac, Michigan, US",1,3,1,Mrs,Syria,young adults,3,0,3.0,2.0,7.0
"Touma, Miss Marianna Youssef",9,Tibnin,Syria,Cherbourg,"Dowagiac, Michigan, US",1,3,1,Miss,Syria,minors,3,0,1.0,2.0,5.0
"Touma, Master Gerios (George) Youssef",8,Tibnin,Syria,Cherbourg,"Dowagiac, Michigan, US",1,3,1,Master,Syria,minors,3,0,1.0,2.0,4.0
"Turčin, Mr. Stjepan",36,Bratina,Croatia,Southampton,"Youngstown, Ohio, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Turja, Miss Anna Sofiia",18,"Oulainen, Oulu",Finland,Southampton,"Ashtabula, Ohio, US",1,3,1,Miss,Other,minors,1,1,1.0,0.0,5.0
"Turkula, Mrs. Hedvig",63,"Jalasjärvi, Southern Ostrobothnia",Finland,Southampton,"Hibbing, Minnesota, US
",1,3,1,Mrs,Other,seniors,1,1,2.0,0.0,7.0
"Van Billiard, Mr. Austin Blyler",35,London,UK,Southampton,"North Wales, Pennsylvania, US",0,3,0,Mr,UK,adults,9,0,0.0,3.0,6.0
"Van Billiard, Master James William",10,London,UK,Southampton,"North Wales, Pennsylvania, US",0,3,0,Master,UK,minors,9,0,1.0,3.0,4.0
"Van Billiard, Master Walter John",9,London,UK,Southampton,"North Wales, Pennsylvania, US",0,3,0,Master,UK,minors,9,0,1.0,3.0,4.0
"Van de Velde, Mr. Johannes Josef",35,Denderhoutem,Belgium,Southampton,New York City,0,3,0,Mr,Other,adults,9,0,0.0,0.0,6.0
"Van den Steen, Mr. Leo Peter",28,Haaltert,Belgium,Southampton,New York City,0,3,0,Mr,Other,young adults,9,0,3.0,0.0,6.0
"Van Impe, Mr. Jean-Baptiste",36,Kerksken,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mr,Other,adults,9,0,0.0,0.0,6.0
"Van Impe, Mrs. Rosalie Paula (née Govaert)",30,Kerksken,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mrs,Other,young adults,9,0,3.0,0.0,7.0
"Van Impe, Miss Catharina",10,Kerksken,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Miss,Other,minors,9,0,1.0,0.0,5.0
"Van Melkebeke, Mr. Philemon Edmund",23,"Haaltert, East Flanders",Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mr,Other,young adults,9,0,3.0,0.0,6.0
"Vandercruyssen, Mr. Victor",46,Zwevezele,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Vanderplancke, Mr. Julius",31,Zwevezele,Belgium,Southampton,"Fremont, Ohio, US",0,3,0,Mr,Other,adults,4,0,0.0,0.0,6.0
"Vanderplancke, Mrs. Emelie Maria (née Vandemoortele)",31,Pittem,Belgium,Southampton,"Fremont, Ohio, US",0,3,0,Mrs,Other,adults,4,0,0.0,0.0,7.0
"Vanderplancke, Miss Augusta Maria",18,Zwevezele,Belgium,Southampton,"Fremont, Ohio, US",0,3,0,Miss,Other,minors,4,0,1.0,0.0,5.0
"Vanderplancke, Mr. Leo Edmondus",15,Zwevezele,Belgium,Southampton,"Fremont, Ohio, US",0,3,0,Mr,Other,minors,4,0,1.0,0.0,6.0
"Van de Walle, Mr. Nestor Cyriel",28,Westrozebeke,Belgium,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Vartanian, Mr. Davit",22,Kiğı,Turkey,Cherbourg,"Brantford, Ontario, Canada",1,3,1,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Vendel, Mr. Olof Edvin",29,"Östra Sallerup, Skåne",Sweden,Southampton,"St. Paul, Minnesota, US",0,3,0,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Veström, Miss Hulda Amanda Adolfina",14,"Salmunds, Gotland",Sweden,Southampton,"Los Angeles, US",0,3,0,Miss,Sweden,minors,1,1,1.0,1.0,5.0
"Vovk, Mr. Janko",21,Jesenice,Slovenia,Southampton,"St. Joseph, Minnesota, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Waelens, Mr. Achille",22,"Ruiselede, West Flanders",Belgium,Southampton,"Stanton, Ohio, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Ware, Mr. Frederick William",34,"Greenwich, London",UK,Southampton,New York City,0,3,0,Mr,UK,adults,1,1,0.0,3.0,6.0
"Warren, Mr. Charles William",30,"Portsmouth, Hampshire",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,1,1,3.0,3.0,6.0
"Wazni, Mr. Yousif Ahmed",25,Tebnin,Syria,Cherbourg,New York City,0,3,0,Mr,Syria,young adults,1,1,3.0,2.0,6.0
"Webber, Mr. James",66,San Francisco,US,Southampton,"San Francisco, US",0,3,0,Mr,US,seniors,1,1,2.0,4.0,6.0
"Wennerström, Mr. August Edvard Andersson",27,"Malmö, Skåne",Sweden,Southampton,"Chicago, Illinois, US",1,3,1,Mr,Sweden,young adults,1,1,3.0,1.0,6.0
"Widegren, Mr. Carl Peter",51,"Algutsrum, Kalmar",Sweden,Southampton,New York City,0,3,0,Mr,Sweden,seniors,1,1,2.0,1.0,6.0
"Wiklund, Mr. Jakob Alfred",18,Nikolaistad,Finland,Southampton,"Montreal, Quebec, Canada",0,3,0,Mr,Other,minors,2,0,1.0,0.0,6.0
"Wiklund, Mr. Karl Johan",21,Nikolaistad,Finland,Southampton,"Montreal, Quebec, Canada",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Wilkes, Mrs. Ellen",47,"Penzance, Cornwall",UK,Southampton,"Akron, Ohio, US",1,3,1,Mrs,UK,adults,1,1,0.0,3.0,7.0
"Willer, Mr. Aaron",37,Unknown,Russia,Cherbourg,"Chicago, Illinois, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Willey, Mr. Edward",18,"Market Drayton, Shropshire",UK,Southampton,"Schenectady, New York, US",0,3,0,Mr,UK,minors,1,1,1.0,3.0,6.0
"Williams, Mr. Howard Hugh ""Harry""",28,"Guernsey, Channel Islands",Channel Islands,Southampton,New York City,0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Williams, Mr. Leslie",28,"Tonypandy, Glamorgan",UK,Southampton,New York City,0,3,0,Mr,UK,young adults,2,0,3.0,3.0,6.0
"Windeløv, Mr. Einar",21,Cape Town,South Africa,Southampton,New York City,0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Wirz, Mr. Albert",27,Uster,Switzerland,Southampton,"Beloit, Wisconsin, US",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
"Wiseman, Mr. Phillippe",54,London,UK,Southampton,"Quebec City, Quebec, Canada",0,3,0,Mr,UK,seniors,1,1,2.0,3.0,6.0
"Wittevrongel, Mr. Camilius Aloysius",36,Westrozebeke,Belgium,Southampton,"Detroit, Michigan, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Yasbak, Mr. Antun",27,Unknown,Syria,Cherbourg,"Wilkes-Barre, Pennsylvania, US",0,3,0,Mr,Syria,young adults,2,0,3.0,2.0,6.0
"Yasbak, Mrs. Silanah Fa'ud (née Iskandar)",15,Unknown,Syria,Cherbourg,"Wilkes-Barre, Pennsylvania, US",1,3,1,Mrs,Syria,minors,2,0,1.0,2.0,7.0
"Ylieff, Mr. Ylio",32,Unknown,Bulgaria,Southampton,"Chicago, Illinois, US",0,3,0,Mr,Other,adults,1,1,0.0,0.0,6.0
"Youssef, Mr. Gerios (Abi Saab)",26,Hardîne,Syria,Cherbourg,"Youngstown, Ohio, US",0,3,0,Mr,Syria,young adults,2,0,3.0,2.0,6.0
"Youssef, Mr. Gerios (Sam'aan)",45,Hardîne,Syria,Cherbourg,"Wilkes-Barre, Pennsylvania, US",0,3,0,Mr,Syria,adults,2,0,0.0,2.0,6.0
"Zajib Qiyamah, Miss Adal ""Jane""",15,El Shweir,Syria,Cherbourg,"Brooklyn, New York, US",1,3,1,Miss,Syria,minors,1,1,1.0,2.0,5.0
"Zakarian, Mr. Haroutyun Der",27,Kiğı,Turkey,Cherbourg,"Brantford, Ontario, Canada",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Zakarian, Mr. Mapri Der",22,Kiğı,Turkey,Cherbourg,"Brantford, Ontario, Canada",0,3,0,Mr,Other,young adults,2,0,3.0,0.0,6.0
"Zimmermann, Mr. Leo",29,Todtmoos,Germany,Southampton,"Saskatoon, Saskatchewan, Canada",0,3,0,Mr,Other,young adults,1,1,3.0,0.0,6.0
